"match_method","final_name","final_unit","final_barcode","final_price","price_note","seed_category_id","seed_subcategory_id","asnaf_name","asnaf_price","asnaf_unit","asnaf_barcode","karaz_name","karaz_category","karaz_price","karaz_link","karaz_image"
"karaz_barcode","Mery Microfiber purple Mop","وحدة","8411287004711","34.99","karaz_product_adopted_latest","26","68","","","","","Mery Microfiber purple Mop","أدوات تنظيف","34.99","https://karaz.ps/shop/product/mery-microfiber-purple-mop/","https://karaz.ps/wp-content/uploads/2022/11/8411287004711-300x300.jpg"
"karaz_barcode","Aeroxon Clothes Moth Trap x1","وحدة","4027600234402","29.99","karaz_product_adopted_latest","26","68","","","","","Aeroxon Clothes Moth Trap x1","أدوات تنظيف","29.99","https://karaz.ps/shop/product/aeroxon-clothes-moth-trap-x1/","https://karaz.ps/wp-content/uploads/2022/11/4027600234402-300x300.jpg"
"karaz_barcode","Rayen Washing Machine Cover","وحدة","8412955201401","54.99","karaz_product_adopted_latest","26","68","","","","","Rayen Washing Machine Cover","أدوات تنظيف","54.99","https://karaz.ps/shop/product/rayen-washing-machine-cover/","https://karaz.ps/wp-content/uploads/2022/11/8412955201401-300x300.jpg"
"karaz_barcode","Harpic Power Plus Max 10 Citrus Force 750ml","وحدة","5900627040104","10.99","karaz_product_adopted_latest","20","52","","","","","Harpic Power Plus Max 10 Citrus Force 750ml","منظفات","10.99","https://karaz.ps/shop/product/harpic-power-plus-max-10-citrus-force-750ml/","https://karaz.ps/wp-content/uploads/2022/10/5900627040104-300x300.jpg"
"karaz_barcode","Finish Regular All In 1 Max Regular Gel 1l","وحدة","7290101869726","31.99","karaz_product_adopted_latest","20","52","","","","","Finish Regular All In 1 Max Regular Gel 1l","منظفات","31.99","https://karaz.ps/shop/product/finish-regular-all-in-1-max-regular-gel-1l/","https://karaz.ps/wp-content/uploads/2022/10/7290101869726-300x300.jpg"
"karaz_barcode","Ecos Stain & Odor Remover 650ml","وحدة","749174097071","44.99","karaz_product_adopted_latest","20","52","","","","","Ecos Stain & Odor Remover 650ml","منظفات","44.99","https://karaz.ps/shop/product/ecos-stain-odor-remover-650ml/","https://karaz.ps/wp-content/uploads/2022/09/749174097071-300x300.jpg"
"karaz_barcode","Palmolive Classic Dishwashing Liquid 750ml بالمولييف سائل جلي كلاسيك","وحدة","7290002730262","14.99","karaz_product_adopted_latest","20","52","","","","","Palmolive Classic Dishwashing Liquid 750ml بالمولييف سائل جلي كلاسيك","منظفات","14.99","https://karaz.ps/shop/product/palmolive-classic-dishwashing-liquid-750ml-%d8%a8%d8%a7%d9%84%d9%85%d9%88%d9%84%d9%8a%d9%8a%d9%81-%d8%b3%d8%a7%d8%a6%d9%84-%d8%ac%d9%84%d9%8a-%d9%83%d9%84%d8%a7%d8%b3%d9%8a%d9%83/","https://karaz.ps/wp-content/uploads/2022/08/7290002730262-300x300.jpg"
"karaz_barcode","Sano Pisgah Bleach 4l","وحدة","7290001791349","14.99","karaz_product_adopted_latest","20","52","","","","","Sano Pisgah Bleach 4l","منظفات","14.99","https://karaz.ps/shop/product/sano-pisgah-bleach-4l/","https://karaz.ps/wp-content/uploads/2022/08/7290001791349-300x300.jpg"
"karaz_barcode","Sano Toilet Bowl Cleaner منظف و معطر مقعد الحمام 1L","وحدة","7290000412481","9.99","karaz_product_adopted_latest","5","13","","","","","Sano Toilet Bowl Cleaner منظف و معطر مقعد الحمام 1L","منظفات","9.99","https://karaz.ps/shop/product/sano-toilet-bowl-cleaner-%d9%85%d9%86%d8%b8%d9%81-%d9%88-%d9%85%d8%b9%d8%b7%d8%b1-%d9%85%d9%82%d8%b9%d8%af-%d8%a7%d9%84%d8%ad%d9%85%d8%a7%d9%85-1l/","https://karaz.ps/wp-content/uploads/2022/07/7290000412481-300x300.jpg"
"karaz_barcode","Palmolive Classic Dishwashing Liquid 1.5L","وحدة","8714789834467","19.99","karaz_product_adopted_latest","20","52","","","","","Palmolive Classic Dishwashing Liquid 1.5L","منظفات","19.99","https://karaz.ps/shop/product/palmolive-classic-dishwashing-liquid-1-5l/","https://karaz.ps/wp-content/uploads/2022/07/8714789834467-300x300.jpg"
"karaz_barcode","Persil Gel جل غسيل مركز للملابس البيضاء و الملونه 2.5l","وحدة","7290016509809","27.99","karaz_product_adopted_latest","7","22","","","","","Persil Gel جل غسيل مركز للملابس البيضاء و الملونه 2.5l","منظفات","27.99","https://karaz.ps/shop/product/persil-gel-%d8%ac%d9%84-%d8%ba%d8%b3%d9%8a%d9%84-%d9%85%d8%b1%d9%83%d8%b2-%d9%84%d9%84%d9%85%d9%84%d8%a7%d8%a8%d8%b3-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-%d9%88-%d8%a7%d9%84%d9%85%d9%84%d9%88-3/","https://karaz.ps/wp-content/uploads/2022/07/7290016509809-300x300.jpg"
"karaz_barcode","Persil Gel جل غسيل مركز للملابس البيضاء و الملونه – 2.5 لتر","وحدة","7290016509786","27.99","karaz_product_adopted_latest","7","22","","","","","Persil Gel جل غسيل مركز للملابس البيضاء و الملونه – 2.5 لتر","منظفات","27.99","https://karaz.ps/shop/product/persil-gel-%d8%ac%d9%84-%d8%ba%d8%b3%d9%8a%d9%84-%d9%85%d8%b1%d9%83%d8%b2-%d9%84%d9%84%d9%85%d9%84%d8%a7%d8%a8%d8%b3-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-%d9%88-%d8%a7%d9%84%d9%85%d9%84%d9%88/","https://karaz.ps/wp-content/uploads/2022/07/7290016509786-300x300.jpg"
"karaz_barcode","Vanish Oxi Crystal White فانيش لبقع الملابس البيضاء 3l","وحدة","7290101866787","28.99","karaz_product_adopted_latest","7","22","","","","","Vanish Oxi Crystal White فانيش لبقع الملابس البيضاء 3l","منظفات","28.99","https://karaz.ps/shop/product/vanish-oxi-crystal-white-%d9%81%d8%a7%d9%86%d9%8a%d8%b4-%d9%84%d8%a8%d9%82%d8%b9-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d8%a8%d8%b3-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-3l/","https://karaz.ps/wp-content/uploads/2022/07/7290101866787-300x300.jpg"
"karaz_barcode","Air Wick Pure Pleasure Of Spring 250ml","وحدة","7290112001023","15.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Pure Pleasure Of Spring 250ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-pure-pleasure-of-spring-250ml/","https://karaz.ps/wp-content/uploads/2022/11/7290112001023-300x300.jpg"
"karaz_barcode","Air Wick Scented Sticks Sweet Lavender 30 ml","وحدة","7290108201284","15.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Scented Sticks Sweet Lavender 30 ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-scented-sticks-sweet-lavender-30-ml/","https://karaz.ps/wp-content/uploads/2022/10/7290108201284-300x300.jpg"
"karaz_barcode","Air Wick Life Scents Oasis 30ml","وحدة","7290101869979","15.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Life Scents Oasis 30ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-life-scents-oasis-30ml/","https://karaz.ps/wp-content/uploads/2022/10/7290101869979-300x300.jpg"
"karaz_barcode","Air Wick Vanilla & Orchid Air Freshener 240 ml","وحدة","3059940007768","11.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Vanilla & Orchid Air Freshener 240 ml","معطرات الجو","11.99","https://karaz.ps/shop/product/air-wick-vanilla-orchid-air-freshener-240-ml/","https://karaz.ps/wp-content/uploads/2022/10/3059940007768-300x300.jpg"
"karaz_barcode","Air Wick Life Scents Air Freshener اير ويك روائح الحياة معطر جو للماكنة 250ml – Summer Delights","وحدة","7290101869795","10.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Life Scents Air Freshener اير ويك روائح الحياة معطر جو للماكنة 250ml – Summer Delights","معطرات الجو","10.99","https://karaz.ps/shop/product/air-wick-life-scents-air-freshener-%d8%a7%d9%8a%d8%b1-%d9%88%d9%8a%d9%83-%d8%b1%d9%88%d8%a7%d8%a6%d8%ad-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d9%85%d8%b9%d8%b7%d8%b1-%d8%ac%d9%88-%d9%84%d9%84%d9%85-4/","https://karaz.ps/wp-content/uploads/2022/07/7290101869795-300x300.jpg"
"karaz_barcode","AIR WICK LIFE SCENTS MIDSUMMER","وحدة","7290101869818","28.5","karaz_product_adopted_latest","20","53","","","","","AIR WICK LIFE SCENTS MIDSUMMER","معطرات الجو","28.5","https://karaz.ps/shop/product/air-wick-life-scents-midsummer/","https://karaz.ps/wp-content/uploads/2022/07/7290101869818-300x300.jpg"
"karaz_barcode","Glade Alluring Sheer Vanilla Embrace 96g","وحدة","046500769597","39.99","karaz_product_adopted_latest","20","53","","","","","Glade Alluring Sheer Vanilla Embrace 96g","معطرات الجو","39.99","https://karaz.ps/shop/product/glade-alluring-sheer-vanilla-embrace-96g/","https://karaz.ps/wp-content/uploads/2023/04/046500769597-300x300.jpg"
"karaz_barcode","Air Wick Essential Mist Pineapple, Peach & Wild Mint 20ml","وحدة","7290112004406","14.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Essential Mist Pineapple, Peach & Wild Mint 20ml","معطرات الجو","14.99","https://karaz.ps/shop/product/air-wick-essential-mist-pineapple-peach-wild-mint-20ml/","https://karaz.ps/wp-content/uploads/2022/12/7290112004406-300x300.jpg"
"karaz_barcode","Air Wick Essential Mist Jasmine & Flower Machine","وحدة","7290112000149","44.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Essential Mist Jasmine & Flower Machine","معطرات الجو","44.99","https://karaz.ps/shop/product/air-wick-essential-mist-jasmine-flower-machine/","https://karaz.ps/wp-content/uploads/2022/12/7290112000149-300x300.jpg"
"karaz_barcode","Air Wick Aroma Of Asian Wild Herbs Filing 250ml","وحدة","7290112004161","10.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Aroma Of Asian Wild Herbs Filing 250ml","معطرات الجو","10.99","https://karaz.ps/shop/product/air-wick-aroma-of-asian-wild-herbs-filing-250ml/","https://karaz.ps/wp-content/uploads/2022/12/7290112004161-300x300.jpg"
"karaz_barcode","Air Wick Pure Freshmatic Refill Mango 250ml","وحدة","7290112003140","15.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Pure Freshmatic Refill Mango 250ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-pure-freshmatic-refill-mango-250ml/","https://karaz.ps/wp-content/uploads/2022/10/7290112003140-300x300.jpg"
"karaz_barcode","Air Wick Purple Lavender Air Freshener 240ml","وحدة","3059943016507","11.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Purple Lavender Air Freshener 240ml","معطرات الجو","11.99","https://karaz.ps/shop/product/air-wick-purple-lavender-air-freshener-240ml/","https://karaz.ps/wp-content/uploads/2022/10/3059943016507-300x300.jpg"
"karaz_barcode","Air Wick Life Scents Summer Delights 30ml","وحدة","7290101869962","15.99","karaz_product_adopted_latest","20","53","","","","","Air Wick Life Scents Summer Delights 30ml","معطرات الجو","15.99","https://karaz.ps/shop/product/air-wick-life-scents-summer-delights-30ml/","https://karaz.ps/wp-content/uploads/2022/10/7290101869962-300x300.jpg"
"karaz_barcode","Brait Cashmere Weather Room perfume 250ml","وحدة","5908241723830","13.99","karaz_product_adopted_latest","20","53","","","","","Brait Cashmere Weather Room perfume 250ml","معطرات الجو","13.99","https://karaz.ps/shop/product/brait-cashmere-weather-room-perfume-250ml/","https://karaz.ps/wp-content/uploads/2022/07/5908241723830-300x300.jpg"
"karaz_barcode","Varta LITHIUM Coin CR2016","وحدة","4008496276639","6.99","karaz_product_adopted_latest","26","68","","","","","Varta LITHIUM Coin CR2016","مستلزمات كهربائية","6.99","https://karaz.ps/shop/product/varta-lithium-coin-cr2016/","https://karaz.ps/wp-content/uploads/2023/01/4008496276639-300x300.jpg"
"karaz_barcode","Varta CR2032 battery","وحدة","40084962768822","6.99","karaz_product_adopted_latest","26","68","","","","","Varta CR2032 battery","مستلزمات كهربائية","6.99","https://karaz.ps/shop/product/varta-lithium-coin-cr2032/","https://karaz.ps/wp-content/uploads/2023/01/4008496276882-2-300x300.jpg"
"karaz_barcode","Varta Long Life بطارية فارتا 9V","وحدة","4008496884964","13.99","karaz_product_adopted_latest","26","68","","","","","Varta Long Life بطارية فارتا 9V","مستلزمات كهربائية","13.99","https://karaz.ps/shop/product/varta-long-life-%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9-%d9%81%d8%a7%d8%b1%d8%aa%d8%a7-9v/","https://karaz.ps/wp-content/uploads/2023/01/4008496884964-300x300.jpg"
"karaz_barcode","Varta Long Life 10 Pack بطارية فارتا (10 بطاريات) AA","وحدة","4008496884896","17.99","karaz_product_adopted_latest","26","68","","","","","Varta Long Life 10 Pack بطارية فارتا (10 بطاريات) AA","مستلزمات كهربائية","17.99","https://karaz.ps/shop/product/varta-long-life-10-pack-%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9-%d9%81%d8%a7%d8%b1%d8%aa%d8%a7-10-%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a7%d8%aa-aa/","https://karaz.ps/wp-content/uploads/2023/01/4008496884896-300x300.jpg"
"karaz_barcode","Varta Long Life 10 Pack بطارية فارتا (10بطاريات) AAA","وحدة","4008496927364","17.99","karaz_product_adopted_latest","26","68","","","","","Varta Long Life 10 Pack بطارية فارتا (10بطاريات) AAA","مستلزمات كهربائية","17.99","https://karaz.ps/shop/product/varta-long-life-10-pack-%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a9-%d9%81%d8%a7%d8%b1%d8%aa%d8%a7-10%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a7%d8%aa-aaa/","https://karaz.ps/wp-content/uploads/2023/01/4008496927364-300x300.jpg"
"karaz_barcode","Yookie Stereo Earphone","وحدة","6971916561500","24.99","karaz_product_adopted_latest","26","68","","","","","Yookie Stereo Earphone","مستلزمات كهربائية","24.99","https://karaz.ps/shop/product/yookie-stereo-earphone/","https://karaz.ps/wp-content/uploads/2022/07/6971916561500-300x300.jpg"
"karaz_barcode","Td-Lte Type-C Charging Cable","وحدة","6920200300563","14.99","karaz_product_adopted_latest","26","68","","","","","Td-Lte Type-C Charging Cable","مستلزمات كهربائية","14.99","https://karaz.ps/shop/product/td-lte-type-c-charging-cable/","https://karaz.ps/wp-content/uploads/2022/07/6920200300563-300x300.jpg"
"karaz_barcode","Td-Lte Lightning Charging Cable","وحدة","6920200300562","14.99","karaz_product_adopted_latest","26","68","","","","","Td-Lte Lightning Charging Cable","مستلزمات كهربائية","14.99","https://karaz.ps/shop/product/td-lte-lightning-charging-cable/","https://karaz.ps/wp-content/uploads/2022/07/6920200300562-300x300.jpg"
"karaz_barcode","Falcon Aluminium Container With Lid 18*24 cm X8","وحدة","6291055044017","11.99","karaz_product_adopted_latest","26","68","","","","","Falcon Aluminium Container With Lid 18*24 cm X8","مستلزمات الشواء","11.99","https://karaz.ps/shop/product/falcon-aluminium-container-with-lid-1824-cm-x8/","https://karaz.ps/wp-content/uploads/2022/12/6291055044017-300x300.jpg"
"karaz_barcode","Falcon Aluminium Container With Lid 21*13.5 cm X8","وحدة","6291055000969","6.99","karaz_product_adopted_latest","26","68","","","","","Falcon Aluminium Container With Lid 21*13.5 cm X8","مستلزمات الشواء","6.99","https://karaz.ps/shop/product/falcon-aluminium-container-with-lid-2113-5-cm-x8/","https://karaz.ps/wp-content/uploads/2022/12/6291055000969-300x300.jpg"
"karaz_barcode","Falcon Plastic Forks Black 50pcs","وحدة","6291055110286","11.99","karaz_product_adopted_latest","26","68","","","","","Falcon Plastic Forks Black 50pcs","مستلزمات الشواء","11.99","https://karaz.ps/shop/product/falcon-plastic-forks-black-50pcs/","https://karaz.ps/wp-content/uploads/2022/12/6291055110286-300x300.jpg"
"karaz_barcode","Nikol Daily Smart Cloth x63","وحدة","7290000189192","23.99","karaz_product_adopted_latest","26","68","","","","","Nikol Daily Smart Cloth x63","مستلزمات المناسبات و الميلاد","23.99","https://karaz.ps/shop/product/nikol-daily-smart-cloth-x63/","https://karaz.ps/wp-content/uploads/2022/09/7290000189192-300x300.jpg"
"karaz_barcode","Raid Insect Killer ريد قاتل للحشرات – قاتل النمل","وحدة","5010182997680","13.99","karaz_product_adopted_latest","20","52","","","","","Raid Insect Killer ريد قاتل للحشرات – قاتل النمل","أدوات مكافحة الحشرات","13.99","https://karaz.ps/shop/product/raid-insect-killer-%d8%b1%d9%8a%d8%af-%d9%82%d8%a7%d8%aa%d9%84-%d9%84%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa-%d9%82%d8%a7%d8%aa%d9%84-%d8%a7%d9%84%d9%86%d9%85%d9%84/","https://karaz.ps/wp-content/uploads/2022/07/5010182997680-300x300.jpg"
"karaz_barcode","Aeroxon Fly Catchers مصيدة للذباب X4","وحدة","4027600907542","19.99","karaz_product_adopted_latest","20","52","","","","","Aeroxon Fly Catchers مصيدة للذباب X4","أدوات مكافحة الحشرات","19.99","https://karaz.ps/shop/product/aeroxon-fly-catchers-%d9%85%d8%b5%d9%8a%d8%af%d8%a9-%d9%84%d9%84%d8%b0%d8%a8%d8%a7%d8%a8-x4/","https://karaz.ps/wp-content/uploads/2022/07/4027600907542-300x300.jpg"
"karaz_barcode","Aeroxon Yellow Trap مصيدة لحشرات النباتات المنزلية X10","وحدة","4027600364406","34.99","karaz_product_adopted_latest","20","52","","","","","Aeroxon Yellow Trap مصيدة لحشرات النباتات المنزلية X10","أدوات مكافحة الحشرات","34.99","https://karaz.ps/shop/product/aeroxon-yellow-trap-%d9%85%d8%b5%d9%8a%d8%af%d8%a9-%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d8%a8%d8%a7%d8%aa%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%b2%d9%84%d9%8a%d8%a9-x10/","https://karaz.ps/wp-content/uploads/2022/07/4027600364406-300x300.jpg"
"karaz_barcode","Aeroxon Vermin Bait Trap مصيدة للحشرات الزاحفة X3","وحدة","4027600224717","44.99","karaz_product_adopted_latest","20","52","","","","","Aeroxon Vermin Bait Trap مصيدة للحشرات الزاحفة X3","أدوات مكافحة الحشرات","44.99","https://karaz.ps/shop/product/aeroxon-vermin-bait-trap-%d9%85%d8%b5%d9%8a%d8%af%d8%a9-%d9%84%d9%84%d8%ad%d8%b4%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d8%b2%d8%a7%d8%ad%d9%81%d8%a9-x3/","https://karaz.ps/wp-content/uploads/2022/07/4027600224717-300x300.jpg"
